date.time	ntu	max.spectra	sum.irr
43440.84385	5.774	0.005	-0.1
43440.84386	6.155	0.002	-0.133
43440.84387	4.553	0.001	-0.152
43440.84388	6.94	0.003	-0.081
43440.84389	4.878	0.002	-0.097
43440.85421	7.632	0.002	-0.105
43440.85422	3.856	0.002	-0.289
43440.85423	4.094	0.01	-0.132
43440.85424	5.03	0.003	-0.098
43440.85425	4.307	0.001	-0.114
43440.85426	5.6	0.003	-0.129
43440.85428	4.188	0.045	-0.119
43440.85429	9.779	0.002	-0.074
43440.8543	5.409	0.003	-0.086
43440.85431	4.917	0.001	-0.118
43440.86462	5.667	0.002	-0.307
43440.86464	6.04	0.01	-0.186
43440.86465	4.333	0.002	-0.112
43440.86466	5.363	0.002	-0.298
43440.86467	5.657	0.018	-0.063
43440.86468	6.157	0.003	-0.095
43440.86469	6.966	0.002	-0.112
43440.8647	7.037	0.001	-0.141
43440.86472	4.475	0.022	-0.116
43440.86473	4.895	0.003	-0.043
43440.87504	4.962	0	-0.086
43440.87505	4.104	0.001	-0.271
43440.87506	4.501	0.004	-0.071
43440.87508	3.849	0.003	-0.089
43440.87509	5.032	0.001	-0.128
43440.8751	5.429	0.002	-0.286
43440.87511	5.008	0.007	-0.197
43440.87512	4.143	0.005	-0.068
43440.87513	4.167	0	-0.091
43440.87514	4.008	0.009	-0.045
43440.88546	5.605	0.018	-0.058
43440.88547	5.176	0.002	-0.094
43440.88548	5.16	0	-0.103
43440.88549	4.517	0	-0.15
43440.8855	6.627	0.01	-0.099
43440.88551	5.063	0.006	-0.175
43440.88553	6.008	0.001	-0.076
43440.88554	6.103	0.003	-0.107
43440.88555	4.008	0.006	-0.052
43440.88556	4.183	0.018	-0.061
43440.89587	4.493	0.002	-0.102
43440.89589	4.422	0.001	-0.107
43440.8959	4.081	0.002	-0.158
43440.89591	5.946	0.002	-0.155
43440.89592	4.621	0.007	-0.041
43440.89593	4.986	0.01	-0.06
43440.89594	4.287	0.009	-0.051
43440.89595	3.962	0.016	-0.037
43440.89597	5.137	0.097	-0.007
43440.89598	4.317	0.002	-0.079
43440.90629	3.652	0.002	-0.105
43440.9063	4.255	0	-0.13
43440.90631	5.946	0.01	-0.14
43440.90633	3.652	0.006	-0.258
43440.90634	3.842	0	-0.083
43440.90635	4.811	0.006	-0.167
43440.90636	11.226	0.005	-0.06
43440.90637	4.104	0.003	-0.134
43440.90638	6.915	0.002	-0.262
43440.90639	5.93	0.005	-0.074
43440.91671	3.533	0.002	-0.09
43440.91672	3.85	0.001	-0.118
43440.91673	4.787	0.001	-0.303
43440.91674	4.295	0.01	-0.123
43440.91675	5.087	0.004	-0.063
43440.91676	3.453	0.013	-0.064
43440.91678	6.429	0.002	-0.125
43440.91679	4.206	0.002	-0.119
43440.9168	4.595	0.001	-0.249
43440.91681	3.936	0.023	-0.063
43440.92712	3.539	0.003	-0.092
43440.92714	4.07	0.002	-0.099
43440.92715	3.42	0.002	-0.139
43440.92716	2.658	0.067	-0.014
43440.92717	4.973	0.004	-0.28
43440.92718	3.189	0.001	-0.11
43440.92719	4.053	0.004	-0.111
43440.9272	4.045	0.005	-0.117
43440.92722	3.379	0.1	0.024
43440.92723	3.712	0.001	-0.083
43440.93754	5.758	0.004	-0.099
43440.93755	7.067	0.001	-0.122
43440.93756	5.425	0.001	-0.287
43440.93758	5.005	0.005	-0.131
43440.93759	7.025	0.002	-0.108
43440.9376	5.068	0.007	-0.122
43440.93761	5.933	0.002	-0.142
43440.93762	3.974	0.181	0.086
43440.93763	5.622	0.003	-0.075
43440.93764	5.098	0.002	-0.09
43440.94796	7.297	0.001	-0.118
43440.94797	11.207	-0.001	-0.285
43440.94798	8.304	0.009	-0.234
43440.94799	10.612	0.004	-0.106
43440.948	7.017	0.001	-0.127
43440.94801	6.107	0.003	-0.142
43440.94803	11.473	0.03	-0.201
43440.94804	7.025	0.01	-0.068
43440.94805	6.906	0.004	-0.091
43440.94806	6.391	0.002	-0.106
43440.95837	5.474	-0.001	-0.319
43440.95839	6.115	0.009	-0.202
43440.9584	5.964	0.004	-0.103
43440.95841	8.78	0.003	-0.105
43440.95842	5.909	0.004	-0.128
43440.95843	8.677	0.001	-0.088
43440.95844	6.266	0.003	-0.074
43440.95845	8.249	0.003	-0.1
43440.95847	9.303	-0.001	-0.12
43440.95848	6.694	-0.001	-0.308
43440.96879	8.809	0.01	-0.111
43440.9688	9.651	0.003	-0.11
43440.96881	10.087	0.003	-0.102
43440.96883	8.984	0.003	-0.128
43440.96884	7.148	0.004	-0.281
43440.96885	8.878	0.005	-0.08
43440.96886	9.616	-0.001	-0.09
43440.96887	103.165	0.002	-0.103
43440.96888	52.475	0.002	-0.219
43440.96889	6.395	0.01	-0.115
43440.97921	9.218	0.004	-0.109
43440.97922	6.794	0.004	-0.097
43440.97923	8.548	0.003	-0.104
43440.97924	9.358	0.009	-0.339
43440.97925	6.721	0.016	-0.077
43440.97926	9.168	0.002	-0.087
43440.97928	7.468	0.002	-0.113
43440.97929	9.787	0.005	-0.137
43440.9793	20.552	0.05	-0.052
43440.97931	9.056	0.002	-0.087
43440.98962	12.25	0.002	-0.114
43440.98964	9.714	0.003	-0.133
43440.98965	11.089	0.004	-0.34
43440.98966	7.883	0.021	-0.067
43440.98967	8.821	0.003	-0.089
43440.98968	10.935	0.003	-0.117
43440.98969	10.959	0.003	-0.13
43440.9897	12.413	0.091	-0.012
43440.98972	9.647	0.004	-0.097
43440.98973	7.692	0.003	-0.108
43441.00006	7.117	0.004	-0.105
43441.00008	8.349	0.004	-0.18
43441.00009	6.94	0.014	-0.065
43441.0001	7.258	0.002	-0.086
43441.00011	6.2	0.004	-0.103
43441.00012	7.019	0.001	-0.126
43441.00013	9.523	0.001	-0.161
43441.00014	7.234	0.002	-0.097
43441.00016	6.693	0.011	-0.087
43441.00017	6.701	0.004	-0.104
43441.01046	7.414	0.003	-0.159
43441.01047	6.602	0.04	-0.031
43441.01048	8.095	0.004	-0.093
43441.01049	8.699	0.004	-0.091
43441.0105	7.491	0.003	-0.121
43441.01051	7.277	0.002	-0.28
43441.01053	7.046	0.001	-0.107
43441.01054	7.618	0.004	-0.101
43441.01055	5.767	0.004	-0.096
43441.01056	6.689	0.002	-0.136
43441.02087	6.475	0.008	-0.104
43441.02089	7.285	0.004	-0.076
43441.0209	6.917	0.003	-0.098
43441.02091	6.727	0.004	-0.114
43441.02092	5.98	0	-0.279
43441.02093	6.091	0.004	-0.1
43441.02094	5.901	0.003	-0.109
43441.02095	7.449	0.002	-0.101
43441.02097	9.125	0.002	-0.112
43441.02098	6.488	0.003	-0.392
43441.03129	6.302	0.013	-0.087
43441.0313	7.907	0.002	-0.076
43441.03131	10.498	0.004	-0.101
43441.03133	7.007	0.002	-0.208
43441.03134	7.515	0.003	-0.115
43441.03135	8.429	0.003	-0.091
43441.03136	8.222	0.008	-0.094
43441.03137	7.968	0	-0.109
43441.03138	7.189	0.005	-0.152
43441.03139	9.74	0.03	-0.049
43441.04171	7.724	0.002	-0.086
43441.04172	15.282	0	-0.101
43441.04173	6.604	0.005	-0.112
43441.04174	16.54	0.003	-0.094
43441.04175	7.857	0.002	-0.093
43441.04176	8.159	0	-0.109
43441.04178	8.238	0.002	-0.107
43441.04179	8.079	0.003	-0.136
43441.0418	9.469	0	-0.214
43441.04181	8.182	0.008	-0.078
43441.05212	8.058	0.004	-0.099
43441.05214	9.687	0.003	-0.095
43441.05215	6.411	0.029	-0.06
43441.05216	7.904	0	-0.103
43441.05217	9.827	0.003	-0.095
43441.05218	8.85	0.002	-0.095
43441.05219	7.65	0.002	-0.132
43441.0522	10.081	-0.003	-0.352
43441.05221	8.19	0.019	-0.062
43441.05223	7.666	0.002	-0.086
43441.06254	12.278	0.001	-0.105
43441.06255	10.108	0.001	-0.104
43441.06256	12.699	0.003	-0.104
43441.06257	8.437	0.004	-0.101
43441.06259	11.36	0.003	-0.1
43441.0626	9.859	0.005	-0.11
43441.06261	13.179	0.002	-0.296
43441.06262	9.517	0.014	-0.058
43441.06263	7.769	0.002	-0.087
43441.06264	9.62	0.002	-0.101
43441.07296	7.854	0.003	-0.105
43441.07297	11.523	0.004	-0.096
43441.07298	11.364	0.003	-0.092
43441.07299	8.821	0.003	-0.1
43441.073	7.923	0.004	-0.117
43441.07301	7.661	0.004	-0.19
43441.07303	8.781	0.016	-0.062
43441.07304	7.327	0.002	-0.087
43441.07305	7.152	0.001	-0.096
43441.07306	13.068	0.017	-0.081
43441.08337	11.073	0.003	-0.096
43441.08339	7.001	0.003	-0.086
43441.0834	7.557	0.002	-0.109
43441.08341	5.896	0.004	-0.098
43441.08342	6.961	0.004	-0.134
43441.08343	7.478	0.002	-0.242
43441.08344	8.233	0.002	-0.088
43441.08345	8.519	0.001	-0.086
43441.08347	6.779	0.002	-0.09
43441.08348	7.303	0.003	-0.105
43441.09379	8.93	0.005	-0.086
43441.0938	10.716	0.002	-0.092
43441.09381	12.568	0.007	-0.074
43441.09383	6.28	0.002	-0.099
43441.09384	8.649	0.001	-0.167
43441.09385	10.668	0.029	-0.053
43441.09386	254.998	0.002	-0.078
43441.09387	254.99	0.004	-0.09
43441.09388	9.722	0.007	-0.08
43441.09389	7.049	0.004	-0.08
43441.10421	11.657	0.003	-0.082
43441.10422	6.242	0.004	-0.089
43441.10423	8.047	0.006	-0.092
43441.10424	7.96	0.005	-0.129
43441.10425	6.908	0.004	-0.162
43441.10426	7.695	0.01	-0.05
43441.10428	8.959	0.006	-0.048
43441.10429	7.48	0.012	-0.014
43441.1043	7.584	0.016	-0.014
43441.10431	9.007	0.013	-0.021
43441.11462	6.592	0.015	-0.019
43441.11464	6.234	0.011	-0.056
43441.11465	8.898	0.009	-0.087
43441.11466	8.151	0.175	0.202
43441.11467	7.631	0.016	0.01
43441.11468	7.355	0.041	0.099
43441.11469	6.28	0.036	0.091
43441.1147	21.765	0.043	0.13
43441.11472	9.778	0.052	0.156
43441.11473	9.682	0.054	0.181
43441.12504	8.75	0.026	0.052
43441.12505	12.011	0.034	0.068
43441.12506	11.033	0.059	-0.082
43441.12507	8.946	0.044	0.172
43441.12509	11.069	0.086	0.257
43441.1251	13.948	0.077	0.255
43441.12511	10.966	0.104	0.33
43441.12512	11.498	0.095	0.336
43441.12513	11.133	0.066	0.203
43441.12514	9.566	0.079	0.234
43441.13546	6.722	0.086	0.285
43441.13547	7.549	0.077	0.124
43441.13548	9.184	0.079	0.294
43441.13549	7.888	0.108	0.363
43441.1355	7.014	0.1	0.333
43441.13551	9.717	0.081	0.235
43441.13553	7.856	0.104	0.351
43441.13554	7.817	0.139	0.49
43441.13555	7.872	0.136	0.476
43441.13556	7.769	0.09	0.246
43441.14587	5.059	0.082	0.305
43441.14589	8.516	0.103	0.349
43441.1459	6.226	0.197	0.685
43441.14591	7.411	0.159	0.534
43441.14592	4.731	0.132	0.405
43441.14593	7.244	0.168	0.537
43441.14594	5.701	0.184	0.611
43441.14595	5.694	0.177	0.558
43441.14597	5.264	0.165	0.583
43441.14598	6.417	0.168	0.595
43441.15629	4.835	0.143	0.467
43441.1563	5.113	0.16	0.536
43441.15631	5.264	0.129	0.418
43441.15632	4.875	0.095	0.253
43441.15634	5.747	0.156	0.481
43441.15635	5.701	0.198	0.567
43441.15636	5.598	0.125	0.472
43441.15637	5.882	0.08	0.23
43441.15638	6.057	0.141	0.445
43441.15639	5.318	0.192	0.66
43441.16671	8.93	0.138	0.444
43441.16672	5.566	0.124	0.389
43441.16673	9.126	0.102	0.291
43441.16674	6.638	0.115	0.322
43441.16675	5.779	0.127	0.135
43441.16676	4.817	0.127	0.431
43441.16677	5.485	0.13	0.41
43441.16679	7.011	0.146	0.484
43441.1668	6.94	0.111	0.297
43441.16681	6.065	0.265	0.865
43441.17712	6.375	0.235	0.778
43441.17714	10.008	0.178	0.532
43441.17715	5.771	0.22	0.625
43441.17716	4.817	0.26	0.922
43441.17717	5.078	0.228	0.742
43441.17718	4.356	0.223	0.715
43441.17719	5.978	0.215	0.641
43441.1772	4.665	0.217	0.604
43441.17722	5.332	0.229	0.711
43441.17723	5.324	0.211	0.659
43441.18754	6.216	0.15	0.413
43441.18755	6.383	0.178	0.25
43441.18756	6.492	0.234	0.759
43441.18758	5.952	0.27	0.885
43441.18759	5.428	0.248	0.832
43441.1876	6.135	0.155	0.383
43441.18761	5.293	0.137	0.383
43441.18762	6.588	0.222	0.672
43441.18763	6.771	0.235	0.711
43441.18764	6.103	0.24	0.728
43441.19796	5.747	0.208	0.563
43441.19797	6.129	0.168	0.502
43441.19798	11.757	0.199	0.59
43441.19799	6.344	0.272	0.844
43441.198	6.127	0.276	0.743
43441.19801	5.557	0.211	0.621
43441.19803	5.761	0.392	1.187
43441.19804	6.747	0.443	1.419
43441.19805	4.824	0.356	1.034
43441.19806	5.69	0.375	1.321
43441.20837	5.716	0.452	1.46
43441.20839	8.641	0.377	1.217
43441.2084	5.793	0.279	0.805
43441.20841	6.135	0.324	0.762
43441.20842	9.107	0.432	1.292
43441.20843	10.831	0.573	1.836
43441.20844	10.831	0.512	1.594
43441.20845	8.447	0.449	1.327
43441.20847	7.112	0.387	1.261
43441.20848	8.606	0.424	1.297
43441.21879	6.185	0.499	1.537
43441.2188	6.208	0.527	1.653
43441.21881	6.884	0.474	1.335
43441.21882	7.645	0.375	1.059
43441.21884	6.62	0.797	2.521
43441.21885	8.972	0.688	2.137
43441.21886	7.112	0.647	1.902
43441.21887	6.707	0.874	2.563
43441.21888	7.065	0.885	2.927
43441.21889	6.787	0.715	2.237
43441.22921	6.701	0.76	2.335
43441.22922	5.906	0.818	2.432
43441.22923	7.766	0.601	1.706
43441.22924	6.654	0.811	2.537
43441.22925	7.963	0.731	2.187
43441.22926	5.867	0.904	2.755
43441.22928	5.92	0.982	3.112
43441.22929	5.944	0.806	2.549
43441.2293	6.445	0.812	2.468
43441.22931	6.095	0.983	3.08
43441.23962	5.35	1.035	3.285
43441.23964	8.848	0.867	2.622
43441.23965	5.769	0.657	1.921
43441.23966	6.54	0.835	2.551
43441.23967	6.095	0.909	2.832
43441.23968	5.698	0.869	2.723
43441.23969	7.128	0.756	2.056
43441.2397	6.143	0.753	2.321
43441.23972	75.796	0.726	2.231
43441.23973	5.563	0.668	1.975
43441.25004	5.684	0.765	2.262
43441.25005	4.38	0.826	2.456
43441.25006	5.89	1.007	3.09
43441.25007	4.793	1.062	3.416
43441.25009	4.665	0.832	2.525
43441.2501	5.334	0.885	2.605
43441.25011	5.064	0.934	2.943
43441.25012	5.658	0.934	2.862
43441.25013	5.006	1.043	3.225
43441.25014	6.191	1.061	3.292
43441.26046	5.113	1.054	3.147
43441.26047	5.407	1.292	4.135
43441.26048	5.423	1.053	3.28
43441.26049	5.272	0.947	2.82
43441.2605	5.358	1.059	3.195
43441.26051	4.556	1.02	3.396
43441.26053	4.676	1.045	3.232
43441.26054	4.801	1.112	3.415
43441.26055	4.404	1.206	3.789
43441.26056	5.064	0.696	2.172
43441.27087	5.29	0.597	1.853
43441.27089	5.162	0.511	1.499
43441.2709	4.757	0.597	1.799
43441.27091	4.248	0.626	1.908
43441.27092	4.692	0.563	1.798
43441.27093	5.568	0.538	1.635
43441.27094	5.051	0.515	1.542
43441.27095	4.875	0.553	1.641
43441.27097	4.636	0.369	1.058
43441.27098	5.558	0.459	1.391
43441.28129	5.498	0.437	1.333
43441.2813	6.397	0.341	0.985
43441.28131	5.815	0.371	1.025
43441.28132	5.52	0.418	1.189
43441.28134	5.656	0.426	1.324
43441.28135	5.775	0.331	0.966
43441.28136	5.6	0.329	0.927
43441.28137	6.037	0.252	0.734
43441.28138	5.56	0.242	0.658
43441.28139	6.125	0.329	0.963
43441.29171	5.578	0.357	1.09
43441.29172	6.429	0.245	0.697
43441.29173	7.615	0.194	0.241
43441.29174	6.063	0.24	0.701
43441.29175	6.308	0.234	0.67
43441.29176	5.974	0.239	0.672
43441.29178	7.628	0.192	0.532
43441.29179	4.844	0.178	0.467
43441.2918	5.672	0.248	0.705
43441.29181	5.504	0.229	0.653
43441.30212	5.285	0.177	0.455
43441.30214	6.304	0.208	0.508
43441.30215	5.268	0.263	0.836
43441.30216	12.421	0.244	0.745
43441.30217	6.811	0.194	0.542
43441.30218	11.315	0.148	0.399
43441.30219	6.875	0.114	0.292
43441.3022	5.299	0.163	0.424
43441.30222	8.021	0.207	0.602
43441.30223	6.405	0.18	0.503
43441.31254	7.076	0.15	0.351
43441.31255	6.813	0.206	0.614
43441.31256	6.447	0.156	0.439
43441.31257	5.5	0.166	0.468
43441.31259	6.803	0.362	1.061
43441.3126	5.976	0.312	0.887
43441.31261	9.525	0.338	0.987
43441.31262	6.111	0.345	1.015
43441.31263	8.769	0.307	0.874
43441.31264	4.726	0.363	1.037
43441.32296	7.952	0.393	0.96
43441.32297	6.081	0.291	0.868
43441.32298	6.567	0.291	0.848
43441.32299	6.686	0.144	0.385
43441.323	6.859	0.176	0.491
43441.32301	5.269	0.162	0.449
43441.32303	5.142	0.153	0.417
43441.32304	4.957	0.148	0.382
43441.32305	7.543	0.151	0.383
43441.32306	5.459	0.161	0.394
43441.33337	4.65	0.145	0.449
43441.33339	5.789	0.137	0.378
43441.3334	7.697	0.172	0.48
43441.33341	4.099	0.168	0.436
43441.33342	8.517	0.16	0.424
43441.33343	4.991	0.136	0.335
43441.33344	5.564	0.218	0.611
43441.33345	6.981	0.273	0.824
43441.33347	4.792	0.19	0.538
43441.33348	6.208	0.16	0.366
43441.34379	5.088	0.165	0.504
43441.3438	5.773	0.151	0.422
43441.34381	5.986	0.135	0.399
43441.34383	5.062	0.148	0.401
43441.34384	7.124	0.189	0.553
43441.34385	6.272	0.137	0.387
43441.34386	6.567	0.116	0.291
43441.34387	6.431	0.175	0.489
43441.34388	4.449	0.172	0.463
43441.34389	5.07	0.144	0.243
43441.35421	7.206	0.071	0.164
43441.35422	4.744	0.057	0.127
43441.35423	6.32	0.081	0.207
43441.35424	4.625	0.092	0.241
43441.35425	5.755	0.075	0.178
43441.35426	6.344	0.078	0.161
43441.35428	5.261	0.092	0.185
43441.35429	6.901	0.1	0.069
43441.3543	5.619	0.081	0.224
43441.35431	9.36	0.257	0.771
43441.36462	255.355	0.236	0.746
43441.36464	255.296	0.098	0.252
43441.36465	255.328	0.101	0.224
43441.36466	8.334	0.16	0.432
43441.36467	5.15	0.215	0.616
43441.36468	5.261	0.255	0.614
43441.36469	14.574	0.215	0.67
43441.3647	5.834	0.122	0.341
43441.36472	4.099	0.092	0.255
43441.36473	6.439	0.045	0.088
43441.37504	4.331	0.044	0.082
43441.37505	5.518	0.082	0.199
43441.37506	4.897	0.082	0.195
43441.37508	4.793	0.042	0.054
43441.37509	5.078	0.03	-0.142
43441.3751	3.868	0.055	0.136
43441.37511	5.397	0.079	0.209
43441.37512	5.5	0.075	0.22
43441.37513	11.35	0.074	0.182
43441.37514	5.612	0.109	0.309
43441.38546	4.945	0.085	0.22
43441.38547	4.57	0.11	0.292
43441.38548	4.793	0.103	0.273
43441.38549	4.419	0.062	-0.115
43441.3855	3.916	0.082	0.243
43441.38551	4.012	0.094	0.263
43441.38553	6.32	0.112	0.307
43441.38554	4.235	0.113	0.266
43441.38555	7.546	0.13	0.376
43441.38556	4.147	0.113	0.302
43441.39587	4.61	0.111	0.296
43441.39589	5.613	0.123	0.316
43441.3959	5.789	0.172	0.259
43441.39591	6.465	0.177	0.6
43441.39592	7.466	0.109	0.321
43441.39593	5.956	0.051	0.114
43441.39594	4.236	0.05	0.091
43441.39595	4.419	0.077	0.207
43441.39597	6.821	0.053	0.121
43441.39598	8.175	0.047	0.094
43441.40629	4.524	0.047	0.082
43441.4063	5.002	0.039	-0.171
43441.40631	4.651	0.05	0.15
43441.40633	4.634	0.063	0.174
43441.40634	4.722	0.043	0.086
43441.40635	4.937	0.026	0.039
43441.40636	5.581	0.043	0.081
43441.40637	4.292	0.025	0.01
43441.40638	3.846	0.01	-0.038
43441.40639	4.427	0.015	-0.069
43441.41671	5.703	0.026	-0.204
43441.41672	5.416	0.029	0.078
43441.41673	5.328	0.027	0.064
43441.41675	5.082	0.028	0.03
43441.41676	5.281	0.036	0.075
43441.41678	8.626	0.035	0.06
43441.41679	3.791	0.04	0.093
43441.4168	3.783	0.032	0.035
43441.41681	7.341	0.027	0.014
43441.42712	3.872	0.061	-0.111
43441.42714	3.155	0.032	0.084
43441.42715	5.075	0.016	0.003
43441.42716	4.167	0.079	0.254
43441.42717	4.189	0.064	0.172
43441.42718	4.699	0.06	0.168
43441.42719	6.659	0.056	0.139
43441.42723	3.712	0.06	0.144
43441.43754	5.651	0.068	0.17
43441.43755	5.866	0.064	-0.111
43441.43756	4.136	0.079	0.266
43441.43758	4.192	0.055	0.165
43441.43759	3.179	0.062	0.173
43441.4376	4.631	0.094	0.271
43441.43761	3.626	0.118	0.373
43441.43762	3.116	0.083	0.257
43441.43763	3.681	0.077	0.216
43441.43764	9.011	0.066	0.169
43441.44796	3.493	0.037	-0.226
43441.44797	3.621	0.08	0.276
43441.44799	3.086	0.092	0.295
43441.448	3.779	0.07	0.2
43441.44801	3.669	0.07	0.192
43441.44803	3.651	0.122	0.374
43441.44804	3.309	0.124	0.39
43441.44805	3.085	0.098	0.288
43441.44806	3.006	0.066	0.159
43441.45837	4.319	0.066	0.115
43441.45839	2.395	0.104	0.298
43441.4584	3.345	0.106	0.336
43441.45841	3.481	0.025	0.032
43441.45842	4.253	0.03	0.052
43441.45843	3.735	0.037	0.072
43441.45847	5.028	0.05	0.119
43441.45848	2.49	0.031	0.055
43441.46879	2.644	0.022	0.007
43441.4688	2.668	0.045	0.08
43441.46881	2.876	0.03	-0.127
43441.46883	2.996	0.02	0.024
43441.46884	2.333	0.121	0.393
43441.46885	3.331	0.104	0.326
43441.46886	2.532	0.099	0.324
43441.46887	2.964	0.086	0.249
43441.46888	2.284	0.088	0.248
43441.46889	2.691	0.109	0.317
43441.47921	3.348	0.079	0.186
43441.47924	4.571	0.071	0.037
43441.47925	3.866	0.115	0.39
43441.47926	3.714	0.022	-0.036
43441.47928	4.713	0.009	-0.047
43441.47929	3.427	0.018	0.006
43441.4793	4.433	0.028	0.062
43441.47931	5.336	0.029	0.039
43441.48962	2.612	0.026	0.044
43441.48964	4.705	0.018	-0.026
43441.48965	3.611	0.014	-0.074
43441.48966	2.588	0.087	0.118
43441.48967	2.908	0.021	-0.003
43441.48968	3.187	0.01	-0.055
43441.48972	7.748	0.011	-0.029
43441.48973	3.913	0.024	0.034
43441.50004	8.43	0.023	0.013
43441.50005	5.056	0.018	-0.026
43441.50006	307.117	0.016	-0.035
43441.50008	2.588	0.016	-0.095
43441.50009	3.675	0.057	0.074
43441.5001	3.435	0.046	0.126
43441.50011	2.388	0.046	0.127
43441.50012	3.595	0.031	0.039
43441.50013	2.844	0.017	-0.022
43441.50014	3.874	0.035	0.077
43441.5105	7.149	0.026	0.032
43441.51051	2.325	0.047	0.108
43441.51053	3.387	0.05	0.119
43441.51054	4.457	0.037	-0.027
43441.51055	2.964	0.026	0.031
43441.51056	2.86	0.026	-9.54098E-18
43441.52087	4.299	0.022	0.004
43441.52089	3.468	0.022	0.003
43441.5209	3.212	0.025	0.019
43441.52097	4.369	0.023	0.018
43441.52098	4.601	0.024	0.009
43441.53129	4.059	0.025	-0.041
43441.5313	3.188	0.026	-0.131
43441.53131	4.826	0.022	0.023
43441.53133	3.292	0.03	0.047
43441.53134	5.695	0.03	0.054
43441.53135	3.923	0.03	0.052
43441.53136	5.04	0.031	0.051
43441.53137	5.352	0.026	0.038
43441.53138	3.131	0.021	-0.022
43441.53139	4.649	0.027	0.019
43441.54171	7.383	0.022	-0.126
43441.54174	7.908	0.04	0.1
43441.54175	10.728	0.022	0.022
43441.54176	4.993	0.027	0.052
43441.54178	6.662	0.026	0.034
43441.54179	8.324	0.031	0.064
43441.5418	4.505	0.032	0.069
43441.54181	5.608	0.023	0.017
43441.55212	4.794	0.028	0.046
43441.55214	6.424	0.03	-0.014
43441.55215	8.036	0.047	0.027
43441.55216	5.144	0.017	-0.007
43441.55217	5.727	0.015	-0.014
43441.55218	4.266	0.015	-0.019
43441.55223	4.258	0.019	-0.001
43441.56254	5.49	0.014	-0.036
43441.56255	7.82	0.012	-0.031
43441.56256	4.625	0.017	-0.028
43441.56258	4.633	0.019	-0.04
43441.56259	4.617	0.024	-0.027
43441.5626	5.624	0.016	-0.036
43441.56261	6.271	0.018	-0.003
43441.56262	5.711	0.019	-0.017
43441.56263	5.855	0.017	-0.01
43441.56264	5.368	0.019	0.001
43441.57296	9.122	0.017	-0.013
43441.57301	5.831	0.021	-0.03
43441.57303	5.839	0.02	-0.023
43441.57304	9.713	0.019	0.011
43441.57305	6.87	0.024	0.025
43441.57306	10.724	0.02	0.014
43441.58337	6.694	0.023	0.035
43441.58339	8.012	0.02	0.005
43441.5834	14.139	0.014	-0.037
43441.58341	6.582	0.017	-0.004
43441.58342	10.501	0.021	-0.033
43441.58343	8.875	0.012	-0.14
43441.58344	8.092	0.009	-0.053
43441.59382	6.223	0.01	-0.068
43441.59384	4.961	0.009	-0.07
43441.59385	6.486	0.007	-0.059
43441.59386	4.737	0.01	-0.064
43441.59387	5.648	0.012	-0.055
43441.59388	5.616	0.009	-0.068
43441.59389	5.656	0.009	-0.222
43441.60421	8.126	0.028	-0.024
43441.60422	6.345	0.005	-0.091
43441.60423	8.526	0.006	-0.088
43441.60424	5.967	0.005	-0.099
43441.60425	5.911	0.005	-0.081
43441.60429	6.167	0.005	-0.088
43441.6043	5.52	0.005	-0.094
43441.60431	4.969	0.005	-0.074
43441.61462	5.817	0.003	-0.159
43441.61464	8.87	0.028	-0.034
43441.61465	8.798	0.008	-0.039
43441.61466	9.597	0.004	-0.101
43441.61467	9.202	0.014	-0.075
43441.61468	8.963	0.004	-0.09
43441.61469	9.082	0.004	-0.093
43441.6147	5.703	0.002	-0.104
43441.61472	8.819	0.001	-0.117
43441.61473		0.004	-0.326
43441.62506	8.27	0.021	-0.056
43441.62507	7.12	0.005	-0.085
43441.62509	8.052	0.005	-0.092
43441.6251	6.47	0.005	-0.11
43441.62511	8.483	0.004	-0.095
43441.62512	8.843	0.002	-0.111
43441.62513	10.552	0.003	-0.101
43441.62514	9.506	0.004	-0.166
43441.63546	6.704	0.003	-0.244
43441.63547	7.647	0.009	-0.077
43441.63548	8.654	0.003	-0.139
43441.63549	7.839	0.016	-0.119
43441.6355	6.894	0.003	-0.095
43441.63554	7.573	0.004	-0.104
43441.63555	7.772	0.002	-0.095
43441.63556	7.014	0.003	-0.109
43441.64587	10.731	0.003	-0.13
43441.64589	10.396	0	-0.406
43441.6459	8.766	0.013	-0.059
43441.64591	7.439	0.004	-0.096
43441.64592	7.029	-0.001	-0.113
43441.64593	9.154	0.003	-0.1
43441.64594	8.419	0.005	-0.106
43441.64595	12.086	0.003	-0.091
